JOB_ID,TITLE,COMPANY,COUNTRY,SOURCE,URL,SALARY_MIN,SALARY_MAX,POSTED_DATE,COLLECTED_DATE
adzuna_5832275194,Business Analyst,Harnham - Data & Analytics Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5832275194?utm_medium=api&utm_source=8413080e,60000.0,80000.0,2026-08-07,2026-08-07
adzuna_5829116450,Business Analyst,Reed Talent Solutions,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5829116450?utm_medium=api&utm_source=8413080e,40000.0,50000.0,2026-08-05,2026-08-07
adzuna_5808180311,Business Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5808180311?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=426F7357676F34A579C29DB9610E4975F330FC00,30000.0,39000.0,2026-07-20,2026-08-07
adzuna_5826795186,Principal Business Analyst,Kensington Mortgage Company,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5826795186?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=98503A1755D2DD54CF7277A333F5342F4C3FDAB0,82585.66,82585.66,2026-08-03,2026-08-07
adzuna_5829381622,Business Analyst,Ocho,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5829381622?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=6739A9EB38A9DED315BDDE374C7AC921865CE3E8,45000.0,45000.0,2026-08-05,2026-08-07
adzuna_5826821734,Business Analyst,MCS Group,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5826821734?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=E10E5032FD6FA971E81C9A0C2E0403171FB2196D,35000.0,35000.0,2026-08-03,2026-08-07
adzuna_5829381664,Business Analyst,3173 Company Limited,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5829381664?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=7E43C69B42A8A4598DAEF4CADCF5417D4E51FEE0,54837.7,54837.7,2026-08-05,2026-08-07
adzuna_5817569620,Business Analyst,HAYS Specialist Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5817569620?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=574FC5BEF8080CAB5FA1A61C8D2EC2AFD9FD2CA3,73376.0,73376.0,2026-07-27,2026-08-07
adzuna_5829131537,Business Analyst,TP ICAP Group Services Ltd,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5829131537?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=D71F675DB510172388CD6E46AB16313C7EF9CC6B,55710.67,55710.67,2026-08-05,2026-08-07
adzuna_5812034279,Business Analyst,Fieldfisher,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5812034279?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=E5A77E32E6EAEE6FC61D2BF0EF1443A4D623A175,35574.67,35574.67,2026-07-23,2026-08-07
adzuna_5827616450,Technical Business Analyst,Anson Mccade,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5827616450?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=2E0DA4C9E086BC61AD7791E713711150C2D0B43E,55000.0,55000.0,2026-08-04,2026-08-07
adzuna_5813916742,Business Analyst,Anson Mccade,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5813916742?se=NhzK2qCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=B7817D370BDE090F69B5FB415939FD68D3ADB251,55000.0,55000.0,2026-07-24,2026-08-07
adzuna_5831838072,Junior Bi Analyst with Powerbi and Sql,SynergisticIT,us,adzuna,https://www.adzuna.com/land/ad/5831838072?se=OG3VjbKS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=11AABDF03A50F490D29B8C550B090A7153387856,179262.97,179262.97,2026-08-07,2026-08-07
adzuna_5828394726,Database Administrator,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5828394726?se=Uo1_lbKS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=96DFB5CD86D85C7DEE8717515079202CB544D78E,83422.52,83422.52,2026-08-04,2026-08-07
adzuna_5769926454,Database Administrator,Prabhav Services Inc,us,adzuna,https://www.adzuna.com/land/ad/5769926454?se=Uo1_lbKS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6CC9191C7721FB305BD78398780FF096BF164BAB,89504.85,89504.85,2026-06-19,2026-08-07
adzuna_5831815973,Python Developer,BC Forward,us,adzuna,https://www.adzuna.com/land/ad/5831815973?se=fkpzn7KS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=F5443349F95D2316E64DE7865D533C0BE79760F8,78633.9,78633.9,2026-08-07,2026-08-07
adzuna_5831815181,Senior Python Developer / Python Quant Developer,BC Forward,us,adzuna,https://www.adzuna.com/land/ad/5831815181?se=fkpzn7KS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B1D21FD9F945E35E51055932ABA2E6C29E398C9C,131873.5,131873.5,2026-08-07,2026-08-07
adzuna_5831819200,BI Consultant and Tableau Developer (Tool Engineer),TeleWorld Solutions,us,adzuna,https://www.adzuna.com/land/ad/5831819200?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=95B9FE41728B3F7143BE233179DB924470E90873,194186.95,194186.95,2026-08-07,2026-08-07
adzuna_5826298498,System Administrator (Tableau Developer) Job750 with Security Clearance,Allen Integrated Solutions LLC,us,adzuna,https://www.adzuna.com/land/ad/5826298498?se=CuCWEaaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=A828508432CAA9B7DB82253A171E2E994F39FBD1,96599.02,96599.02,2026-08-02,2026-08-07
adzuna_5829802603,Tableau Developer,Tek Ninjas,us,adzuna,https://www.adzuna.com/details/5829802603?utm_medium=api&utm_source=8413080e,93146.33,93146.33,2026-08-05,2026-08-07
adzuna_5827173230,Tableau Developer,Conch Technologies Inc,us,adzuna,https://www.adzuna.com/details/5827173230?utm_medium=api&utm_source=8413080e,123916.66,123916.66,2026-08-03,2026-08-07
adzuna_5829802202,Tableau Developer,Sumeru Solutions,us,adzuna,https://www.adzuna.com/details/5829802202?utm_medium=api&utm_source=8413080e,84382.22,84382.22,2026-08-05,2026-08-07
adzuna_5832274016,QA Analyst III,Akidev Corporation,us,adzuna,https://www.adzuna.com/land/ad/5832274016?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=FED5D940A313CC651E41B415CF2690A508C5879F,58480.13,58480.13,2026-08-07,2026-08-07
adzuna_5832012896,QA Analyst- Hybrid,ApTask Global Workforce,us,adzuna,https://www.adzuna.com/land/ad/5832012896?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=67DF3EE7EFBFC57A7D1F8319BB40272E3F066476,75333.27,75333.27,2026-08-07,2026-08-07
adzuna_5802825286,QA Analyst I,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5802825286?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=DB281D3E0685D763C7A087C906A87D87C1300323,49843.23,49843.23,2026-07-16,2026-08-07
adzuna_5804002605,QA Analyst lll,Keesler Federal Credit Union,us,adzuna,https://www.adzuna.com/land/ad/5804002605?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=4588E6B22B3960A6DC82EF87F2ABE922AA75D086,80950.78,80950.78,2026-07-16,2026-08-07
adzuna_5761510677,Salesforce QA Analyst,Spruce Technology Inc.,us,adzuna,https://www.adzuna.com/land/ad/5761510677?se=tknoGKaS8RGlDuOngCclFw&utm_medium=api&utm_source=8413080e&v=C0EB7B1F7EE036D3913802D8AE88CA5F7FC37080,71538.02,71538.02,2026-06-12,2026-08-07
adzuna_5804500064,Data Scientist,Lendable,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5804500064?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=22C72C81CEA290BA62A53CB91A91DD0DC715AA3D,37638.11,37638.11,2026-07-17,2026-08-07
adzuna_5814254986,Data Scientist,Leonardo,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5814254986?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=863D3BC21DBDA081F0347BF16B25E797687E84CC,68941.27,68941.27,2026-07-24,2026-08-07
adzuna_5817416382,Senior Data Scientist,Harnham - Data & Analytics Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5817416382?utm_medium=api&utm_source=8413080e,70000.0,75000.0,2026-07-27,2026-08-07
adzuna_5784760626,eDV Data Scientist,NSD,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5784760626?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=5034FDDDC875E69B7918A4F0CF9D61DA1373021E,95000.0,95000.0,2026-07-02,2026-08-07
adzuna_5828354501,Senior Data Scientist,Yorkshire Water,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5828354501?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=360E1C6D7597765FD3A693942A7539E47012A16F,53394.64,53394.64,2026-08-04,2026-08-07
adzuna_5827608469,Senior Data Scientist,Harnham - Data & Analytics Recruitment,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5827608469?utm_medium=api&utm_source=8413080e,60000.0,75000.0,2026-08-04,2026-08-07
adzuna_5830868211,Senior Manager of Data Science,WRK DIGITAL LTD,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5830868211?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6DCA68A12DC08D361A2EC373E167A30E9D1B5991,100000.0,100000.0,2026-08-06,2026-08-07
adzuna_5808335552,Data Science Analyst - Contract,VANRATH,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5808335552?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=337FAC20B9051967E5C4BE664D68D4DD9BDCC0A5,60000.0,60000.0,2026-07-20,2026-08-07
adzuna_5822247058,Senior Product Data Scientist,Datatech Analytics,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5822247058?se=5nB0CKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=BE55F4885DA5390C40400E8BF390ECD1782963DC,90000.0,90000.0,2026-07-31,2026-08-07
adzuna_5809484044,Principal Machine Learning Engineer (Live Sports Insights),Sky,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5809484044?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=34CE15A61197D5C2623A4FA137A0E4C0D10A0808,84184.73,84184.73,2026-07-21,2026-08-07
adzuna_5823138462,Machine Learning Engineer,MCS Group,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5823138462?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=5E2B868E38874B2095D2C73F1E583FB87CB6C8BF,60000.0,60000.0,2026-08-01,2026-08-07
adzuna_5830015285,Embedded Machine Learning Engineer,KO2 Embedded Recruitment Solutions LTD,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5830015285?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=602DE537E723A8CA76CBBD805AAE09557ED49DCC,70000.0,70000.0,2026-08-06,2026-08-07
adzuna_5827849883,Machine Learning Engineer,Method Resourcing,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5827849883?utm_medium=api&utm_source=8413080e,60000.0,70000.0,2026-08-04,2026-08-07
adzuna_5831706298,Machine Learning Engineer,Method-Resourcing,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5831706298?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=7597FC91BACE6002E6C04C0E07A3AF3169212838,70000.0,70000.0,2026-08-07,2026-08-07
adzuna_5805497716,Machine Learning Engineer,ECM Selection Ltd.,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5805497716?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=31EB13AF0F0782FCC3D6653AD02F63BBA99123FF,70000.0,70000.0,2026-07-18,2026-08-07
adzuna_5830421725,Machine Learning Engineer,Sanderson,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5830421725?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=554255D92E76CCED9007CA4309482438DCC5B98D,182000.0,195000.0,2026-08-06,2026-08-07
adzuna_5831705980,Machine Learning Engineer,Barclays,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5831705980?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=E476E9D9214601CF5080E504EA13CD423B1D9DEA,62654.28,62654.28,2026-08-07,2026-08-07
adzuna_5793826945,Machine Learning Engineer,Kingfisher,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5793826945?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=103D46AFF61AF19CD45ED16C49336FB66717667E,59019.91,59019.91,2026-07-09,2026-08-07
adzuna_5813502589,Machine Learning Engineer,Baringa Partners,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5813502589?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6EB8EA1646A86BC7A4DD7CAD41C336901A6ACE15,66094.94,66094.94,2026-07-24,2026-08-07
adzuna_5830845212,MLE- Machine Learning Engineer,Sanderson,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5830845212?se=KB14DKGS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=0C97F6DD6E1F533CC9304F3224556D51356BA76D,182000.0,195000.0,2026-08-06,2026-08-07
adzuna_5821686371,PL/SQL Developer,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5821686371?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=155F214FE9BE86CA9FBE6C5ECF0EC680BEF7E355,88093.52,88093.52,2026-07-30,2026-08-07
adzuna_5683625411,Azure SQL Developer,"iSpace, Inc",us,adzuna,https://www.adzuna.com/land/ad/5683625411?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=906CC2F2EECFF2FBCC2E03A068C9F6BB9F61CDEF,137347.4,137347.4,2026-03-30,2026-08-07
adzuna_5811474347,SQL Developer/DBA,Visionsoft International,us,adzuna,https://www.adzuna.com/land/ad/5811474347?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=81F3037F521652E0502D5B4C2C286261259A4414,115627.9,115627.9,2026-07-22,2026-08-07
adzuna_5776564752,Senior SQL Developer,"iSpace, Inc",us,adzuna,https://www.adzuna.com/land/ad/5776564752?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=99ED65314981868283103CD5B77501B0441FF494,145114.69,145114.69,2026-06-25,2026-08-07
adzuna_5795650214,Senior SQL Developer,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5795650214?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=A95C86A67EA72B344C299EFB05C03F037CC4B155,86949.61,86949.61,2026-07-10,2026-08-07
adzuna_5821686379,SAS/SQL Developer,Apex Systems,us,adzuna,https://www.adzuna.com/land/ad/5821686379?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=2BF669454972E2E9E14DB72CA6F24F44F3B9E929,76574.35,76574.35,2026-07-30,2026-08-07
adzuna_5827982224,PL SQL Developer,Global Sumi Technologies Inc,us,adzuna,https://www.adzuna.com/land/ad/5827982224?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=911F8BDBD81D50783A53E45809FBE32DCEA490AE,108189.59,108189.59,2026-08-04,2026-08-07
adzuna_5793654147,SQL Developer,Insight Global,us,adzuna,https://www.adzuna.com/land/ad/5793654147?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=A2CFB2C9B86DDCFCB98B335E0671B5B960E6E38F,94638.34,94638.34,2026-07-08,2026-08-07
adzuna_5828655542,SQL Developer,ManpowerGroup,us,adzuna,https://www.adzuna.com/land/ad/5828655542?se=BipwBqaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=8215AEB42DD77385A59667C17E9559599AE9BAC6,167819.84,167819.84,2026-08-04,2026-08-07
adzuna_5817560236,IT Database Administrator,First Horizon Bank,us,adzuna,https://www.adzuna.com/land/ad/5817560236?se=tHdoCKaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=BAE0FA9E0F1F6A4E915CD05571CE9CD0D0CD0A60,113240.05,113240.05,2026-07-27,2026-08-07
adzuna_5797150941,Data Engineer,MANTECH,us,adzuna,https://www.adzuna.com/land/ad/5797150941?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=06A0944A528E67F367E11619AAEC60696B958B59,167762.39,167762.39,2026-07-11,2026-08-07
adzuna_5797149623,Data Engineering Manager,Kohler,us,adzuna,https://www.adzuna.com/land/ad/5797149623?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=87A2C14BC208C178EBD8CA7C6BDB3DA3ADA46A83,125000.0,155000.0,2026-07-11,2026-08-07
adzuna_5818627593,"Software Development Manager, Amazon Security Data Engineering",Amazon.com Services LLC,us,adzuna,https://www.adzuna.com/land/ad/5818627593?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=9A4DDF62348C6CDF6716AB8D70689BF8C26AAEC6,169522.19,169522.19,2026-07-28,2026-08-07
adzuna_5832287065,Data Engineer,TEKsystems,us,adzuna,https://www.adzuna.com/land/ad/5832287065?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=B6F3B246C3C8EFF1B6BA07122BA3F19776D94ADF,121070.49,121070.49,2026-08-07,2026-08-07
adzuna_5730842834,Data Engineer,"Judge Group, Inc.",us,adzuna,https://www.adzuna.com/land/ad/5730842834?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=65A6996EFB7F0AF31E5B708619AC2AE1E909FB6C,145914.44,145914.44,2026-05-15,2026-08-07
adzuna_5791193182,ETL Developer,9th Way Insignia,us,adzuna,https://www.adzuna.com/land/ad/5791193182?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=93BCD8D3544C09492A2CC6C2298C0A697F552810,150368.48,150368.48,2026-07-07,2026-08-07
adzuna_5811202108,ETL Developer,Cliff Services Inc,us,adzuna,https://www.adzuna.com/land/ad/5811202108?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=020A066D197CA2FCBC9247319AF212B48246191A,76578.59,76578.59,2026-07-22,2026-08-07
adzuna_5831231467,ETL Developer,QUANTUM TECHNOLOGIES LLC,us,adzuna,https://www.adzuna.com/land/ad/5831231467?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=C0C0C36686E0E3B2C72132C48AF45F37898645E1,158833.64,158833.64,2026-08-06,2026-08-07
adzuna_5828149964,ETL Developer,"Innova Solutions, Inc",us,adzuna,https://www.adzuna.com/land/ad/5828149964?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=9417FD614F0ACF9A9BB0B54531F680402BD8DF3E,59057.46,59057.46,2026-08-04,2026-08-07
adzuna_5814241728,ETL Developer,Futuremindz llc,us,adzuna,https://www.adzuna.com/land/ad/5814241728?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=06998E7D2922668560D4F8C16C5DCA7F14ABC993,122968.4,122968.4,2026-07-24,2026-08-07
adzuna_5832272443,ETL Developer,"York Solutions, LLC",us,adzuna,https://www.adzuna.com/land/ad/5832272443?se=pvawDaaS8RGOZItUbRfjpg&utm_medium=api&utm_source=8413080e&v=B894B5C67344F933693CDBF603336C5B799F3B7F,96640.67,96640.67,2026-08-07,2026-08-07
adzuna_5830785909,Financial Reporting Analyst,Orka Financial Vacancies,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5830785909?utm_medium=api&utm_source=8413080e,35000.0,37000.0,2026-08-06,2026-08-07
adzuna_5733922323,Finance Reporting Analyst,Compleat Food Group,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5733922323?utm_medium=api&utm_source=8413080e,45096.13,45096.13,2026-05-19,2026-08-07
adzuna_5782089933,Financial Reporting Analyst,DF Capital,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5782089933?utm_medium=api&utm_source=8413080e,56243.12,56243.12,2026-06-30,2026-08-07
adzuna_5820181100,Regulatory Reporting Analyst,DF Capital,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5820181100?utm_medium=api&utm_source=8413080e,52556.31,52556.31,2026-07-29,2026-08-07
adzuna_5814247181,Reporting Analyst - Defence,Turner & Townsend,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5814247181?utm_medium=api&utm_source=8413080e,49418.19,49418.19,2026-07-24,2026-08-07
adzuna_5794246559,Senior Reporting Analyst,PoloWorks,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5794246559?utm_medium=api&utm_source=8413080e,72991.84,72991.84,2026-07-09,2026-08-07
adzuna_5754568464,Senior Reporting Analyst,PoloWorks,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5754568464?utm_medium=api&utm_source=8413080e,60838.37,60838.37,2026-06-06,2026-08-07
adzuna_5210488106,Data Analytics-Analyst,jpmorgan,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210488106?utm_medium=api&utm_source=8413080e,40279.03,40279.03,2025-05-22,2026-08-07
adzuna_5210488087,Investment Risk&Analytics - Analyst,jpmorgan,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5210488087?utm_medium=api&utm_source=8413080e,46703.91,46703.91,2025-05-22,2026-08-07
adzuna_5820060948,People Analytics Analyst & Business Partner,Stripe,gb,adzuna,https://www.adzuna.co.uk/jobs/details/5820060948?utm_medium=api&utm_source=8413080e,68026.8,68026.8,2026-07-29,2026-08-07
adzuna_5810897530,Data Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5810897530?se=qK5m6aCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=25E9E4CFC6F6FE6020918D15FD53D24D1552B6B6,30000.0,50000.0,2026-07-22,2026-08-07
adzuna_5819624512,Data Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5819624512?se=qK5m6aCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=80CC8D675B80B648B22FBE3A8D76ADFBE096CB08,30000.0,50000.0,2026-07-29,2026-08-07
adzuna_5819623133,Data Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5819623133?se=qK5m6aCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=B774293B15FC91D06D17D8EA700BBF0AD97EE3C1,30000.0,50000.0,2026-07-29,2026-08-07
adzuna_5819624474,Data Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5819624474?se=qK5m6aCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=23E0CB95A506EA7C8298B815EB6241A729FCECA2,30000.0,50000.0,2026-07-29,2026-08-07
adzuna_5818225172,Data Analyst Trainee,ITOL Recruit,gb,adzuna,https://www.adzuna.co.uk/jobs/land/ad/5818225172?se=qK5m6aCS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=2BEC429B6B76AA284B048A69154768C3EA480C97,30000.0,50000.0,2026-07-28,2026-08-07
adzuna_5812147554,Data Scientist,ManTech International,us,adzuna,https://www.adzuna.com/land/ad/5812147554?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=503411EA760E03C836518E570A31C30C6BC46662,120000.0,160000.0,2026-07-23,2026-08-07
adzuna_5816413099,Data Scientist,ManTech International,us,adzuna,https://www.adzuna.com/land/ad/5816413099?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=6DCD85402292FB06587401F79C9710BCB900CEB2,120000.0,160000.0,2026-07-26,2026-08-07
adzuna_5826906725,"Data Scientist, Senior","BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5826906725?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=A6BE1B2290CCE741436F70D8EA2C921D035EBE5D,199973.14,199973.14,2026-08-03,2026-08-07
adzuna_5826890172,"Data Scientist, Senior","BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5826890172?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=795F419CF5B2D20C12907E8776C23C5E2F1E24FB,237392.02,237392.02,2026-08-03,2026-08-07
adzuna_5826991607,"Data Scientist, Senior","BOOZ, ALLEN & HAMILTON, INC.",us,adzuna,https://www.adzuna.com/land/ad/5826991607?se=9Gc6FaaS8RG9ks23jnlnsA&utm_medium=api&utm_source=8413080e&v=B975D4C3717FF9448B2502CFD889E2EAAE773C18,204534.08,204534.08,2026-08-03,2026-08-07
adzuna_5789986423,Senior Data Engineer,Babylist,us,adzuna,https://www.adzuna.com/land/ad/5789986423?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=63BDA63265D529FF4C262FE72FC16136631F536A,166393.53,166393.53,2026-07-06,2026-08-07
adzuna_5789986070,Consulting Data Engineer,LexisNexis,us,adzuna,https://www.adzuna.com/land/ad/5789986070?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=4E8FD2B619020E426A9C037F56792BDFC863847D,166359.27,166359.27,2026-07-06,2026-08-07
adzuna_5807335896,Lead Data Engineer,J.P. Morgan,us,adzuna,https://www.adzuna.com/land/ad/5807335896?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=522065B363161072BF67FA073BF67A3261615D1A,101833.52,101833.52,2026-07-19,2026-08-07
adzuna_5789986554,Staff Data Engineer,Twenty,us,adzuna,https://www.adzuna.com/land/ad/5789986554?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=9E270E09E81993AC816612B994370BCF5069FBFB,174132.81,174132.81,2026-07-06,2026-08-07
adzuna_5766192249,Data Engineer,Bespoke Labs,us,adzuna,https://www.adzuna.com/land/ad/5766192249?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=74B50D5B39AA22B7293C63EAE1DA64E9E3C1D6D3,124980.18,124980.18,2026-06-16,2026-08-07
adzuna_5766192252,Data Engineer,Bespoke Labs,us,adzuna,https://www.adzuna.com/land/ad/5766192252?se=XI3LCqaS8RGWPoJqQXFPnw&utm_medium=api&utm_source=8413080e&v=7030DEDD23263F6C9041FC0B50050EDFD4F78FB3,114975.18,114975.18,2026-06-16,2026-08-07
